0x8d1a68f84e8d247a43290dad20f93ad7;Варианты обособленного учета товаров;По подразделению;2
0xb0d01ac9b7f9430d4e771ddbf93956c8;Варианты округления;По арифметическим правилам;0
0xa2907c3fcbe87300420442d1d9f6ac6c;Варианты округления;Всегда в пользу клиента;1
0x91ff7c136ef980b14e575f8a7c106625;Варианты округления;Всегда в пользу предприятия;2
0x94c1bd2f840b2f7c4145ea35e822f82c;Варианты оплаты клиентом;Аванс (до обеспечения);0
0xbef8b570e82e62d5458ea7d2753edf13;Варианты оплаты клиентом;Предоплата (до отгрузки);1
0x8b7ec90da0ffa2df42842be394a0de53;Варианты оплаты клиентом;Кредит (плановый);2
0x9ef7bb4bf55f723e4909cd2a1c47debd;Варианты оплаты клиентом;Кредит (после отгрузки);3
0x8027ab84e7c61f8144f75dbfd9b247aa;Варианты оплаты поставщику;Аванс (до подтверждения);0
0x86ba2fd9299af1454590d857b974320b;Варианты оплаты поставщику;Предоплата (до отгрузки);1
0xbd7787e3c4ebf10f48790b58e4160da0;Варианты оплаты поставщику;Кредит (плановый);2
0xb3cf7ff0c6f5da6c4c14ccd93eab3a57;Варианты оплаты поставщику;Кредит (после отгрузки);3
0x89a1624d51554519461440405be17f98;Варианты определения периода накопительной скидки;Прошлый период;0
0xaaf74fad07ccb8824d30b28e3e0888d8;Варианты определения периода накопительной скидки;Прошлый скользящий период;1
0xb97dcc326ec43b9041b36935e226d3e3;Варианты определения периода накопительной скидки;С начала текущего периода;2
0xb62034d607972bce4d91be5725bd58db;Варианты определения периода накопительной скидки;Весь период;3
0x84b56c1d30fa8a454b5363c440ecf1b7;Варианты отбора номенклатуры для расчета скидок наценок;Сегмент номенклатуры;0
0x903be34e8eb5020a41d63b2e51df3442;Варианты отбора номенклатуры для расчета скидок наценок;Список номенклатуры;1
0xbb3cc7ea09544efe4cd5b471edb3f00a;Варианты отбора номенклатуры для расчета скидок наценок;Отбор компоновки данных;2
0xa669606f7f70dccf403c6803fb58dd3d;Варианты отбора номенклатуры для расчета скидок наценок;Без ограничений;3
0x8f39a73db8dbfaa748627e145695cabd;Варианты отображения вариантов анализа;Кратко;0
0x931b7e1f9d6bcdb8492df47061e670c3;Варианты отображения вариантов анализа;Диаграмма;1
0x91e4d77f83e9423b43457e7a8b2eb51b;Варианты отображения вариантов анализа;Таблица;2
0xa441b41f1929aa6e40e4a262e0ae5a1f;Варианты отображения доступности;По виду РЦ;0
0x8b1264e14a85155242013441dfc336a5;Варианты отображения доступности;По графику работы РЦ;1
0xbe7149b890e13cb9451d0ce09e4fff99;Варианты отображения доступности;По графику производства;2
0xb7f3e616c9800fdb4d81406161877328;Варианты отображения доступности;Дефицит доступности;3
