0xbdc11984d33a301e4d8210bc8ee037a4;Виды бизнес процессов;Переоценка товаров розница;0
0xa605ecf0b1de514a4b86d09f1e13247a;Виды бизнес процессов;Переоценка товаров АТТ;1
0xb7d6538b0b6680134cf1b73da4f3fb5a;Виды бизнес процессов;Согласование заказа покупателя;2
0x8aa6c1955158ce2447cc4fe8ba56cba8;Виды внутреннего заказа;На склад;0
0x93d406c86aac94f4491f81c9dbb4d886;Виды внутреннего заказа;В подразделение;1
0x8d349c45c7f611a1459bc5de81b94757;Виды движений приход/расход;Приход;0
0xa731b0fe0932937b45aafa6459c9e103;Виды движений приход/расход;Расход;1
0x8fd62e645489405d49f51c6576c29d0f;Виды действий автополучения/отправки электронных писем;Получение;0
0x9f13dd48925c99024b87f05629d2ea3d;Виды действий автополучения/отправки электронных писем;Отправка;1
0xbabc6c9b00f47cf1482a8d5bc59be23d;Виды действий автополучения/отправки электронных писем;Получение и отправка;2
0xa3f6d6622a5b7d1a4913d450638dcd78;Виды действий по заказам покупателей;Отгрузка по заказу;0
0x8158369e213af02c4121442121316db6;Виды действий по заказам покупателей;Оплата по заказу;1
0xb79dc0adb8c03523490fc437dc734ef0;Виды действий по заказам поставщикам;Поступление по заказу;0
0xa257f3eb70b87e2c4bfcbecf7d85b3f8;Виды действий по заказам поставщикам;Оплата по заказу;1
0x935edf3e01982ba14d89d82d32381d20;Виды действий фильтров электронных писем;Поместить письмо в папку ...;0
0x9337a80a18f3fd2c4350f51774db9399;Виды действий фильтров электронных писем;"Установить письму флаг ""Рассмотрено""";1
0x80f31e099772ee1f4bbe3837805121e8;Виды действий фильтров электронных писем;Продолжить дальнейшую обработку правил;2
0x86de7a5fb77f220048f1e68d9066edd4;Виды действий фильтров электронных писем;Установить письму оформление...;3
0xaffe702a40b56f754e45e8df717806d0;Виды денежных средств;Наличные;0
0xb592254ff9b2902146b3ef40f6719100;Виды денежных средств;Безналичные;1
0xbe291134d754c86b4416a07669e4df1c;Виды дней производственного календаря;Рабочий;0
0x80e7b8bb3d713d7b41cf809152cf4b59;Виды дней производственного календаря;Суббота;1
0xbf3cb91cfd4da6b94f99b64aa85fbda9;Виды дней производственного календаря;Воскресенье;2
0x86b7c9a6c181663544df574e78c63f93;Виды дней производственного календаря;Предпраздничный;3
0xb9aaf136fda865d3488ea2ac59e37e0e;Виды дней производственного календаря;Праздник;4
0x95db9a602e142ed645d7ccf13094909f;Виды договоров контрагентов;С поставщиком;0
0x9363c6f0a10557bf4822a55db4862286;Виды договоров контрагентов;С покупателем;1
0xb50d67d7453ad90e457789288e55cfe9;Виды договоров контрагентов;С комитентом;2
0x8217b777c1c509d34f4dd13d2b51b4fe;Виды договоров контрагентов;С комиссионером;3
0xa49b7e34b5f2cbb643d8f36270f8009f;Виды договоров контрагентов;Прочее;4
0x95329fc04e364c8a4fcca640ca80e82b;Виды дополнительной информации объектов;Файл;0
0x95ee3e3d4b66dd274b59b75677e2c147;Виды дополнительной информации объектов;Изображение;1
0x8337790bba2573f24dc5c4f6b0f80827;Виды дополнительных внешних обработок;Печатная форма;0
0x96aec23c282d61dc46eca9b3d5b7f602;Виды дополнительных внешних обработок;Заполнение табличных частей;1
0x8376f7d59252d5dd49bc0d9c0561fea2;Виды дополнительных внешних обработок;Обработка;2
0x8e86731837e0afa048e843d968fdfa6a;Виды дополнительных внешних обработок;Отчет;3
0xbb8c0ff7bfcd92894f6946e1b3c3ca85;Виды задолженности;Дебиторская;0
0x82326564b558cd904d1fb26666550b05;Виды задолженности;Кредиторская;1
0x9d5cc46bce5d33a246c23958d3faec99;Виды затрат;Материальные;0
0xb5fd74e7b42d1b4c46d8bcaaafde75dd;Виды затрат;Прочие;1
0x930f1bb5773ca40942f9a6c7e445121b;Виды изображений и файлов;Основное изображение;0
0xbad26b16c7b350c14adb040cf6162287;Виды изображений и файлов;Прочее изображение;1
0xa0d26a85cae54cc6485b1213eaf671cb;Виды изображений и файлов;Текстовый файл DOS кодировки;2
0xab074fe7a642732a4e71970ef7fbe6a3;Виды информационных карт;Магнитная;0
0x939250394968b51547a0d3ba5aa5d536;Виды информационных карт;Штриховая;1
0xbedd299ccec5489348aabb98eee8cab4;Виды исполнителей задач;Пользователь;0
0xbb96ad609d0c12974ea1e5ce86ffacca;Виды исполнителей задач;Инициатор;1
0xbf7dc3f7775a94a34b2b752068ccd7fa;Виды контактных лиц;Контактное лицо контрагента;0
0xa0d3b2fa86b6fab243bdcd9b9d49374b;Виды контактных лиц;Прочее контактное лицо;1
0xa38f064c0143682a4fd9cad4970ff809;Виды контактных лиц;Личный контакт;2
0x87b556deeb607a19421d05d7681f9793;Виды лицензий алкогольной (спиртосодержащей) продукции;Пиво или пивной напиток;0
0xacf28345a14705eb4d325fa7cd4ae364;Виды лицензий алкогольной (спиртосодержащей) продукции;Алкогольная продукция;1
0x8fdd8a11bbebfc224a52b097b2ef1a4a;Виды лицензий алкогольной (спиртосодержащей) продукции;Спиртосодержащая пищевая продукция;2
0x81e1737b5a60571945459ce1a1c22bc7;Виды лицензий алкогольной (спиртосодержащей) продукции;Спиртосодержащая непищевая продукция;3
0xbd04240ec7c4e11f49a3bc16e7d556e1;Виды лицензий алкогольной (спиртосодержащей) продукции;Спирт;4
0xb552487acb6c302f4ce0f5d4d3057c27;Виды лицензий на продажу алкоголя;Пиво или пивной напиток ;0
0x85b7410105a8151b48d0c828f9598d98;Виды лицензий на продажу алкоголя;Алкогольная продукция;1
0x8d902c4cf791539544a550676ac817d2;Виды лицензий на продажу алкоголя;Спиртосодержащая пищевая продукция;2
0xb833f46ebb3c4f654c66a3c74f2ed053;Виды лицензий на продажу алкоголя;Спиртосодержащая не пищевая продукция;3
0xb5801c6c29dce9774f7bbe8076b97d75;Виды наследования прав доступа иерархических справочников;Наследуется от родителя;0
0x880e11d5eb7cab594844477657ae8fb4;Виды наследования прав доступа иерархических справочников;Распространить на подчиненных;1
0xa92b7ddebb6f477e4ae3bd08c6f90902;Виды наследования прав доступа иерархических справочников;Только для текущего права;2
0x8312b3d5d9a5fc5f404b8b411e88b5f1;Виды объектов доступа;Организации;0
0xb619785b83be1dbc4d7bea57d36db10f;Виды объектов доступа;Контрагенты;1
0x99c29258df517301459b430c47a9caad;Виды объектов загружаемых из опроса;"Справочник ""Контрагенты""";0
0xb174c1482751e3ae4bc0c518a92be714;Виды объектов загружаемых из опроса;"Справочник ""Контактные лица""";1
0xb1b447921ab03df7415f80f1f60794b8;Виды объектов контактной информации;"Справочник ""Контактные лица""";0
0x892f862553a94f064ba3ea6f2cdd96d5;Виды объектов контактной информации;"Справочник ""Контрагенты""";1
0x82ed7d8d4589ae884d8b062bd486f6c1;Виды объектов контактной информации;"Справочник ""Организации""";2
0x91b59b571a87613f4b71fbcadd700ef7;Виды объектов контактной информации;"Справочник ""Пользователи""";3
0x8b5281845bdd97a243f72126459894e3;Виды объектов контактной информации;"Справочник ""Физические лица""";4
0xb09bfd1a7b0d154f4332628c77d2147b;Виды объектов контактной информации;"Справочник ""Контактные лица контрагентов""";5
0x86bbbdf9c73c1c67438210a143845a8d;Виды объектов контактной информации;"Справочник ""Личные контакты""";6
0x82fd248faeb2937f4a046005c686f844;Виды объектов события;Контрагент;0
0xa26f08749e92564a41d4c4722ad74817;Виды объектов события;Прочие контактные лица;1
0x939c1cfc04a3453641ab1659c55d607c;Виды операций ввод начальных остатков по взаиморасчетам;Расчеты с поставщиками;0
0x861a4b3bb475652b42dcd4b781174d5f;Виды операций ввод начальных остатков по взаиморасчетам;Расчеты с покупателями;1
0x922f334eab1495db464621eefc6fc8a2;Виды операций ввод начальных остатков по взаиморасчетам;Расчеты по прочим операциям;2
0x9e5db5ef6c7c596440ec6242ff8c2121;Виды операций по вводу нач. остатков для НДС;НДС по приобретенным ценностям;0
0x83307d75970774354a3325c5545d7496;Виды операций по вводу нач. остатков для НДС;НДС по авансам полученным;1
0xb62bcc2bee6d776949d4bdb586402be0;Виды операций по вводу нач. остатков для НДС;НДС неполученный от покупателей;2
0xa2c2b80199fea2f5434785eb3f6cefcf;"Виды операций документа ""Закрытие внутренних заказов""";закрытие внутренних заказов;0
0x874740f59775b1244fe393601ee4a59a;"Виды операций документа ""Закрытие внутренних заказов""";снятие резервов и размещения;1
0x9e6577b93f3bbb5343d6c8a534736cae;"Виды операций документа ""Закрытие заказов покупателей""";закрытие заказов от покупателей;0
0xb6e1cd021980a6c54913b175671add29;"Виды операций документа ""Закрытие заказов покупателей""";снятие резервов и размещения;1
0xa72b941cc1f2f27c41a679cc9533bb7c;Виды операций заявки на расходование;Оплата поставщику;0
0x825eaed0c22d8edd4879c53c3fcec9f1;Виды операций заявки на расходование;Возврат денежных средств покупателю;1
0x9117e87fee0220ac4e8a6e639809717a;Виды операций заявки на расходование;Выдача денежных средств подотчетнику;2
0x9075f89c427ddc5e478c854738be91a9;Виды операций заявки на расходование;Выдача денежных средств в кассу ККМ;3
0xbd3d8dd02bb8d620469a4f858b088fdc;Виды операций заявки на расходование;Расчеты по кредитам и займам с контрагентами;4
0x95443ec0d53a58bb471b996dbfc9c23c;Виды операций заявки на расходование;Перечисление налога;5
0xafcd01ee29d0b9fb4cea05c30b9a9643;Виды операций заявки на расходование;Прочие расчеты с контрагентами;6
0xb13e797156af68bc4bcc2e7ef8a79705;Виды операций заявки на расходование;Прочий расход денежных средств;7
0x9483efe86a07a08b4ab73cb6e1a9f1ab;"Виды операций документа ""Изменение лимитов возвратной тары""";лимит поставщика;0
0x891be17f18f0aac84b1463b2f18bc15a;"Виды операций документа ""Изменение лимитов возвратной тары""";лимит покупателю;1
0xbd259294c1bb688c4f283ef244bc0499;Виды операций исправления поступления/реализации;Исправление в первичных документах;0
0xa2f5007f6d8affae445bcf8611f78a35;Виды операций исправления поступления/реализации;Корректировка по согласованию сторон;1
0xbe313135c1e4f716448d12dcd9b98495;"Виды операций документа ""Комплектация нменклатуры""";комплектация;0
0x9e82cc17c81c163342a6d191e649db29;"Виды операций документа ""Комплектация нменклатуры""";разукомплектация;1
0xb21cceb5c0f9a5ec424aad57fa064ed8;"Виды операций документа ""Корректировка долга по возвратной таре""";проведение взаимозачета;0
0x82ba4e6425d64315424a6655a6240fb7;"Виды операций документа ""Корректировка долга по возвратной таре""";перенос задолженности;1
0xaba8edc71115bbbe46b00680b4bfe8ff;"Виды операций документа ""Корректировка долга по возвратной таре""";списание задолженности;2
0xa7f9327d5490f0df416d30c04f87ecc0;"Виды операций документа ""Корректировка долга по возвратной таре""";поставщика;0
0xa4047cc0e49aadba45a0649103b72936;"Виды операций документа ""Корректировка долга по возвратной таре""";у покупателя;1
0xa66be85ec379c79c440ee4c20534815e;"Виды операций документа ""Оплата от покупателя платежной картой""";Оплата от покупателя;0
0x8eef4b9452fcea71402641b6a0d63ad4;"Виды операций документа ""Оплата от покупателя платежной картой""";Возврат денежных средств покупателю;1
0xa8fcf111cc62bc9e45fea7b4724baf38;Виды операций отчет о розничных продажах;ККМ;0
0xb993a944e56565014a99da6221f62ab7;Виды операций отчет о розничных продажах;НТТ;1
0x9ddf55ed13ad171b407376e1bbc01d6f;"Виды операций документа ""Перемещение товаров""";товары;0
0x84071034839907784acdb1979a823e94;"Виды операций документа ""Перемещение товаров""";товары по ордерам;1
0x953129d68bb408f5419c3558662367a3;Виды операций переоценка товаров в рознице;переоценка в рознице;0
0xbd760f4d8d64de5144d20fc7561bda88;Виды операций переоценка товаров в рознице;переоценка в НТТ;1
0xbb35c6759a6da25a44c23be52ed6b87b;"Виды операций документа ""ПКО""";Оплата от покупателя;0
0xa80bddedb0612c9144ea9bfa9ea10a4f;"Виды операций документа ""ПКО""";Прием розничной выручки;1
0x81c9ab86e26ad6e947f19f31ec58a278;"Виды операций документа ""ПКО""";Возврат денежных средств подотчетником;2
0x88ccf1cf7cecec124c6c6b2d64b79a73;"Виды операций документа ""ПКО""";Возврат денежных средств поставщиком;3
0xb56be8aa5bf5afd540ea5d56b7ccda5d;"Виды операций документа ""ПКО""";Получение наличных денежных средств в банке;4
0x9074408f97e689ff44421cc85bf537d5;"Виды операций документа ""ПКО""";Расчеты по кредитам и займам с контрагентами;5
0x8781cd895a4b552f4a565a3b10ef6308;"Виды операций документа ""ПКО""";Прочий приход денежных средств;6
0x86476dd64a1e919840a3796ef3c3e102;"Виды операций документа ""ПКО""";Прочие расчеты с контрагентами;7
0x8969918de86603e841b1b179ea390062;Виды операций планируемое поступление денежных средств;Оплата от покупателя;0
0xb969a5e6bd5cbf36480a29bbc39618aa;Виды операций планируемое поступление денежных средств;Возврат денежных средств поставщиком;1
0x9c1eb0825aa9c8954b3fd9061c766084;Виды операций планируемое поступление денежных средств;Расчеты по кредитам и займам;2
0xa61c573a9ce14de64cf8b3cc582ac094;Виды операций планируемое поступление денежных средств;Прием розничной выручки;3
0xa7a5cba284b779a14bfe7ce9741f19c0;Виды операций планируемое поступление денежных средств;Прочее поступление денежных средств;4
0xa558ac6ed3ff06754d3df4db93c7d4f3;Виды операций планируемое поступление денежных средств;Прочие расчеты с контрагентами;5
0x8db5cdcd052047ba4b0a2eb189618a9a;Виды операций поступления безналичных денежных средств;Оплата от покупателя;0
0xb640d4f9ebc6b0444547899eee860ae4;Виды операций поступления безналичных денежных средств;Возврат денежных средств поставщиком;1
0xaa0540e9a6d0feae492e9bb9191b8f2f;Виды операций поступления безналичных денежных средств;Расчеты по кредитам и займам;2
0x83d81b89bef4a8cf4ec967082f0e3e3f;Виды операций поступления безналичных денежных средств;Прочие расчеты с контрагентами;3
0xb113e027c61476cc4032bad3874f7a68;Виды операций поступления безналичных денежных средств;Прочее поступление безналичных денежных средств;4
0xbac4dbf99044c2bd40854fe72f27de4c;Виды операций поступления безналичных денежных средств;Приобретение иностранной валюты;5
0xae141df82509fdf94005363063af9a15;Виды операций поступления безналичных денежных средств;Поступления от продажи иностранной валюты;6
0xaf5b317be1e43f0e4fb3b74486a29209;Виды операций поступления безналичных денежных средств;Поступление оплаты по платежным картам;7
0xb2e9df29bb0a49ab491311f4dd14c074;Виды операций поступления безналичных денежных средств;Поступление оплаты по банковским кредитам;8
0x9b3e38a764650f514c5eed7ac5cce245;Виды операций поступление доп расходов;услуга сторонней организации;0
0x97eea6afabaaf8034ab4c450097f766a;Виды операций поступление доп расходов;внутренний расход;1
0x9824e50e5ef43aa140b5cda4708a8e99;"Виды операций документа ""Поступление товаров и услуг в НТТ""";от поставщика;0
0x8d1ef41b732cf25947be72b64dc97f6e;"Виды операций документа ""Поступление товаров и услуг в НТТ""";внутреннее перемещение;1
0x8ad0c988fa02d59345b8afeff60b0bf8;Виды операций исходящего платежного поручения;Оплата поставщику;0
0x800057f9d8df52ae4fe2a0be9d6b83e1;Виды операций исходящего платежного поручения;Возврат денежных средств покупателю;1
0x84d7ebf7daf3194d4efcd7f17c8a4c4e;Виды операций исходящего платежного поручения;Расчеты по кредитам и займам с контрагентами;2
0x91728cc9f5910d484ca9bbbd3bfc1448;Виды операций исходящего платежного поручения;Прочие расчеты с контрагентами;3
0xa8c84baa3320ddfa473801cf61927813;Виды операций исходящего платежного поручения;Перечисление налога;4
0xac4450474a1ff5af41f24b8a48a40907;Виды операций исходящего платежного поручения;Перечисление денежных средств подотчетнику;5
0x992097b85a04ac3f4b20779725c1c049;Виды операций исходящего платежного поручения;Перевод на другой счет;6
0xba56665fb077e1ed4163938738aacebe;Виды операций исходящего платежного поручения;Прочее списание безналичных денежных средств;7
0xbb8d0d9d4c5a66d349945d2fca538f10;"Виды операций документа ""Приходный ордер""";от поставщика;0
0xbccd2dcdc0cd05a8492e2d6022b8d44c;"Виды операций документа ""Приходный ордер""";от подотчетника;1
0x83e0674286cbebe54c735625be786035;"Виды операций документа ""Приходный ордер""";от покупателя;2
0xb04cfaafbe8da6fc466fa0d155fe33a9;"Виды операций документа ""Приходный ордер""";перемещение;3
0x94853331e79edade4062840972523115;"Виды операций документа ""Расходный ордер""";возврат по приходному ордеру;0
0x9ed579d0d362093345a6dcf446da2e5b;"Виды операций документа ""Расходный ордер""";расход по накладной;1
0xa49176a264299db64138fad5d5a5cc9d;"Виды операций документа ""Расходный ордер""";возврат поставщику;2
0x8dc0394fd0223ad143902fe602e3c19d;"Виды операций документа ""Расходный ордер""";перемещение;3
0xae4878d3ae1bf28a4685a2431e68b80c;"Виды операций документа ""Расходный ордер""";Корректировка накладной;4
0x9ae4279c9f27b5bc42882d729fc4d374;"Виды операций документа ""Реализация товаров и услуг""";продажа, комиссия;0
0x9bfe2107b0bd995d4e75b1683d1f4361;"Виды операций документа ""Реализация товаров и услуг""";брак;1
0xa80fd9c3c792803d495b6eb2b94602b9;"Виды операций документа ""Реализация товаров и услуг""";акт выполненных работ;2
0xac094a8a051f83ab477538a4652fa8dc;"Виды операций документа ""Реализация товаров и услуг""";акт на передачу прав;3
0x9e834fe64a3c2fb940709934fd9e7384;"Виды операций документа ""Резервирование товаров""";по складам;0
0x884e1fd3a0b973d14c70e99cd8ddb9a1;"Виды операций документа ""Резервирование товаров""";по заказам;1
0x81ec420e057c464d4bb90b1f9381309d;"Виды операций документа ""Резервирование товаров""";по складам и заказам;2
0x9d647f71d674f96e40e769d8239dbfdf;"Виды операций документа ""РКО""";Оплата поставщику;0
